ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,description,genres
059043280X,The Snowman,R. L. Stine,1991,Scholastic,http://images.amazon.com/images/P/059043280X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/059043280X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/059043280X.01.LZZZZZZZ.jpg,"Illustrated in full color, this is a wordless story. The pictures have the hazy softness of air in snow. A little boy rushes out into the wintry day to build a snowman, which comes alive in his dreams that night. The boy invites him home and in return is taken on a flight high above the countryside.","{fiction, fantasy, classics, graphicnovels, comics}"
2264023805,Northanger Abbey,Jane Austen,2000,Editions 10/18,http://images.amazon.com/images/P/2264023805.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2264023805.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2264023805.01.LZZZZZZZ.jpg,"Jane Austen's first novel—published posthumously in 1818—tells the story of Catherine Morland and her dangerously sweet nature, innocence, and sometime self-delusion. Though Austen's fallible heroine is repeatedly drawn into scrapes while vacationing at Bath and during her subsequent visit to Northanger Abbey, Catherine eventually triumphs, blossoming into a discerning woman who learns truths about love, life, and the heady power of literature. The satirical novel pokes fun at the gothic novel while earnestly emphasizing caution to the female sex.","{classics, fiction, romance, historicalfiction}"
1583220208,"God Bless You, Dr. Kevorkian",Kurt Vonnegut,2000,Seven Stories Press,http://images.amazon.com/images/P/1583220208.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1583220208.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1583220208.01.LZZZZZZZ.jpg,"From Slapstick's Turkey Farm to Slaughterhouse-Five's eternity in a Tralfamadorean zoo cage with Montana Wildhack, the question of the afterlife never left Kurt Vonnegut's mind. In God Bless You, Dr. Kevorkian, Vonnegut skips back and forth between life and the Afterlife as if the difference between them were rather slight. In thirty odd interviews, Vonnegut trips down the blue tunnel to the pearly gates in the guise of a roving reporter for public radio, conducting interviews: with Salvatore Biagini, a retired construction worker who died of a heart attack while rescuing his schnauzer from a pit bull, with John Brown, still smoldering 140 years after his death by hanging, with William Shakespeare, who rubs Vonnegut the wrong way, and with socialist and labor leader Eugene Victor Debs, one of Vonnegut's personal heroes.What began as a series of ninety-second radio interludes for WNYC, New York City's public radio station, evolved into this provocative collection of musings about who and what we live for, and how much it all matters in the end. From the original portrait by his friend Jules Feiffer that graces the cover, to a final entry from Kilgore Trout, God Bless You, Dr. Kevorkian remains a joy.","{fiction, classics, sciencefiction}"
0345438310,Nicholas and Alexandra,ROBERT K. MASSIE,2000,Ballantine Books,http://images.amazon.com/images/P/0345438310.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345438310.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345438310.01.LZZZZZZZ.jpg,"The story of the love that ended an empire.In this commanding book, Pulitzer Prize–winning author Robert K. Massie sweeps readers back to the extraordinary world of Imperial Russia to tell the story of the Romanovs’ lives: Nicholas’s political naïveté, Alexandra’s obsession with the corrupt mystic Rasputin, and little Alexis’s brave struggle with hemophilia. Against a lavish backdrop of luxury and intrigue, Massie unfolds a powerful drama of passion and history—the story of a doomed empire and the death-marked royals who watched it crumble.","{history, nonfiction, biography}"
0804109990,Homicide: A Year on the Killing Streets,David Simon,1993,Ivy Books,http://images.amazon.com/images/P/0804109990.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804109990.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804109990.01.LZZZZZZZ.jpg,"From the creator of HBO's The Wire, the classic book about homicide investigation that became the basis for the hit television show.The scene is Baltimore. Twice every three days another citizen is shot, stabbed, or bludgeoned to death. At the center of this hurricane of crime is the city's homicide unit, a small brotherhood of hard men who fight for whatever justice is possible in a deadly world.David Simon was the first reporter ever to gain unlimited access to a homicide unit, and this electrifying book tells the true story of a year on the violent streets of an American city. The narrative follows Donald Worden, a veteran investigator; Harry Edgerton, a black detective in a mostly white unit; and Tom Pellegrini, an earnest rookie who takes on the year's most difficult case, the brutal rape and murder of an eleven-year-old girl.Originally published fifteen years ago, Homicide became the basis for the acclaimed television show of the same name. This new edition--which includes a new introduction, an afterword, and photographs--revives this classic, riveting tale about the men who work on the dark side of the American experience.","{nonfiction, crime, history, mystery, biography}"
0380814005,The Three Sisters,Rebecca Locksley,2004,Eos,http://images.amazon.com/images/P/0380814005.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380814005.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380814005.01.LZZZZZZZ.jpg,"First performed at the Moscow Art Theatre in 1901, The Three Sisters probes the lives and dreams of Olga, Masha, and Irina, former Muscovites now living in a provincial town from which they long to escape. Their hopes for a life more suited to their cultivated tastes and sensibilities provide a touching counterpoint to the relentless flow of compromising events in the real world.In this powerful play, a landmark of modern drama, Chekhov masterfully interweaves character and theme in subtle ways that make the work's finale seem as inevitable as it is deeply moving. It is reprinted here from a standard text with updated transliteration of character names and additional explanatory footnotes.","{classics, fiction}"
024114132X,One Day,Ardashir Vakil,2003,Hamish Hamilton,http://images.amazon.com/images/P/024114132X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/024114132X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/024114132X.01.LZZZZZZZ.jpg,"15th July 1988: Emma and Dexter meet for the first time on the night of their graduation. Tomorrow they must go their separate ways.

So where will they be on this one day next year? And the year after that?

And every year that follows?
--back cover","{fiction, romance, contemporary, chicklit}"
0385418868,The Power of Myth,Joseph Campbell,1991,Anchor,http://images.amazon.com/images/P/0385418868.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385418868.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385418868.01.LZZZZZZZ.jpg,"The Power Of Myth launched an extraordinary resurgence of interest in Joseph Campbell and his work. A preeminent scholar, writer, and teacher, he has had a profound influence on millions of people. To him, mythology was the song of the universe, the music of the spheres. With Bill Moyers, one of America's most prominent journalists, as his thoughtful and engaging interviewer, The Power Of Myth touches on subjects from modern marriage to virgin births, from Jesus to John Lennon, offering a brilliant combination of intelligence and wit.","{nonfiction, philosophy, religion, history, psychology, spirituality, classics}"
0440566967,On Photography,Susan Sontag,1978,Bantam Doubleday Dell,http://images.amazon.com/images/P/0440566967.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440566967.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440566967.01.LZZZZZZZ.jpg,"First published in 1973, this is a study of the force of photographic images which are continually inserted between experience and reality. Sontag develops further the concept of 'transparency'. When anything can be photographed and photography has destroyed the boundaries and definitions of art, a viewer can approach a photograph freely with no expectations of discovering what it means. This collection of six lucid and invigorating essays, the most famous being In Plato's Cave, make up a deep exploration of how the image has affected society.","{art, philosophy, nonfiction, history, classics}"
0140320970,The Twenty-One Balloons,William Pene du Bois,1986,Puffin Books,http://images.amazon.com/images/P/0140320970.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140320970.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140320970.01.LZZZZZZZ.jpg,"Professor William Waterman Sherman intends to fly across the Pacific Ocean. But through a twist of fate, he lands on the secret island of Krakatoa where he discovers a world of unimaginable wealth, eccentric inhabitants, and incredible balloon inventions. Winner of the 1948 Newbery Medal, this classic fantasy-adventure is a joy for all ages.","{fiction, fantasy, classics, youngadult, historicalfiction}"
0316286850,Making Faces,Kevyn Aucoin,1999,"Little, Brown",http://images.amazon.com/images/P/0316286850.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316286850.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316286850.01.LZZZZZZZ.jpg,"Ambrose Young was beautiful. He was tall and muscular, with hair that touched his shoulders and eyes that burned right through you. The kind of beautiful that graced the covers of romance novels, and Fern Taylor would know. She'd been reading them since she was thirteen. But maybe because he was so beautiful he was never someone Fern thought she could have . . . until he wasn't beautiful anymore. Making Faces is the story of a small town where five young men go off to war, and only one comes back. It is the story of loss. Collective loss, individual loss, loss of beauty, loss of life, loss of identity. It is the tale of one girl's love for a broken boy and a wounded warrior's love for an unremarkable girl. This is a story of friendship that overcomes heartache, heroism that defies the common definitions, and a modern tale of Beauty and the Beast, where we discover that there is a little beauty and a little beast in all of us.","{romance, contemporary, youngadult, fiction}"
